taxon_oid	Domain	Status	Genome Name	Taxon Object ID	NCBI Taxon ID	RefSeq Project ID	GenBank Project ID	Phylum	Class	Order	Family	Genus	Species	Strain	Sequencing Center	Funding Agency	Add Date	Is Public	Release Date	IMG Release	IMG Product Assignment	IMG Submission ID	Proposal GOLD ID	Proposal Name	Biotic Relationships	Body Site	Body Subsite	Cell Arrangement	Cell Shape	Diseases	Energy Source	Ecosystem	Ecosystem Category	Ecosystem Type	Ecosystem Subtype	Isolation	Specific Ecosystem	Gram Staining	Host Name	Host Gender	Motility	Metabolism	Oxygen Requirement	Phenotype	Relevance	Salinity	Sporulation	Temperature Range	IMG Sample ID	IMG Project ID	Contact Name	Contact Email	Funding Program	Scaffold Count	CRISPR Count	GC Count	GC %	Coding Base Count	Genome Size	Gene Count	CDS Count	CDS %	RNA Count	rRNA Count	5S rRNA Count	16S rRNA Count	18S rRNA Count	23S rRNA Count	28S rRNA Count	tRNA Count	Other RNA Count	Fused Count	Fused %	Fusion Component Count	Fusion component %	Pseudo Genes Count	Pseudo Genes %	Unchar Count	Unchar %	Obsolete Count	Obsolete %	Revised Count	Revised %	w/ Func Pred Count	w/ Func Pred %	w/o Func Pred Sim Count	w/o Func Pred Sim %	w/o Func Pred No Sim Count	w/o Func Pred No Sim %	Signal Peptide Count	Signal Peptide %	Transmembrane Count	Transmembrane %	Orthologs Count	Orthologs %`	Paralogs Count	Paralogs %	Ortholog Group Count	Paralog Group Count	SwissProt Count	SwissProt %	Not SwissProt Count	Not SwissProt %	SEED Count	SEED %	Not SEED Count	Not SEED %	COG Count	COG %	KOG Count	KOG %	Pfam Count	Pfam %	TIGRfam Count	TIGRfam %	COG Cluster Count	KOG Cluster Count	Pfam Cluster Count	TIGRfam Cluster Count	InterPro Count	InterPro %	Enzyme Count	Enzyme %	TC Count	TC %	KEGG Count	KEGG %	Not KEGG Count	Not KEGG %	KO Count	KO %	Not KO Count	Not KO %	MetaCyc Count	MetaCyc %	Not MetaCyc Count	Not MetaCyc %	IMG Term Count	IMG Term %	IMG Pathwawy Count	IMG Pathway %	IMG Parts List Count	IMG Parts List %	Chromosomal Cassette Gene Count	Chromosomal Cassette Gene %	Chromosomal Cassette Count
646564536	Archaea	Finished	Haloferax volcanii DS2, ATCC 29605	646564536	309800	46845	12524	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloferax	volcanii	DS2	J. Craig Venter Institute		2010-06-24	Yes	2010-08-01	IMG/W 3.2			Gc01201	Haloferax volcanii DS2, ATCC 29605	Free living	_	_	_	Disc-shaped	None	Chemoorganotroph	_	_	_	_	shore mud, Dead Sea	_	Gram-	_	_	Motile	_	Aerobe	_	Biotechnological	Halophile	Nonsporulating	Mesophile	_	12199	Eisen JA	jonathan.eisen@gmail.com	_	5	5	2627643	0.65	3433618	4012900	4064	4015	98.79	49	6	2	2		2		43		231	5.68	1496	36.81							5		2543	62.57	1261	31.03	211	5.19	536	13.19	956	23.52	3320	81.69	891	21.92	3238	311	24	0.59	3991	98.2	1	0.02	4014	98.77	2613	64.3	1248	30.71	2641	64.99	829	20.4	1326	677	1314	653	2923	71.92	817	20.1			1016	25	2999	73.79	1665	40.97	2350	57.82	794	19.54	3221	79.26	857	21.09	296	7.28	276	6.79	4059	99.88	326
649633053	Archaea	Finished	Halogeometricum borinquense PR3, DSM 11551	649633053	469382	54919	20743	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halogeometricum	borinquense	DSM 11551	DOE Joint Genome Institute		2011-03-26	Yes	2011-07-01	IMG/W 3.4			Gc01108	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Free living	_	_	Singles	Pleomorphic-shaped	None	_	_	_	_	_	Solar salterns of Cabo Rojo Puerto Rico	_	Gram-	_	_	Motile	_	Aerobe	_	GEBA,  Tree of Life	Halophile	Nonsporulating	Mesophile	_	11829	Eisen, Jonathan 	jaeisen@ucdavis.edu	DOE-GEBA 2007	6	1	2364339	0.6	3414681	3944467	3993	3936	98.57	57	6	2	2		2		50	1	187	4.68			38	0.95							2434	60.96	1191	29.83	311	7.79	972	24.34	975	24.42	3177	79.56	149	3.73	3107	47			3936	98.57	2561	64.14	1375	34.44	2670	66.87	1263	31.63	2543	63.69	808	20.24	1373	682	1326	621	2942	73.68	787	19.71			958	23.99	2978	74.58	1572	39.37	2364	59.2	763	19.11	3173	79.46	817	20.46	289	7.24	257	6.44	3955	99.05	335
644736372	Archaea	Finished	Halomicrobium mukohataei arg-2, DSM 12286	644736372	485914	59107	27945	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halomicrobium	mukohataei	DSM 12286	DOE Joint Genome Institute		2009-10-13	Yes	2009-12-01	IMG/W 3.0			Gc01100	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Free living	_	_	Singles	Rod-shaped	None	_	_	_	_	_	Salinas grandes from Andes highlands in Jujuy Argentina	_	Gram-	_	_	Motile	_	Facultative	_	GEBA,  Tree of Life	Halophile	Nonsporulating	Mesophile	_	11116	Eisen, Jonathan 	jaeisen@ucdavis.edu	DOE-GEBA 2007	2	2	2183712	0.66	2900495	3332349	3475	3415	98.27	60	12	6	3		3		47	1	199	5.73	1319	37.96	66	1.9							2013	57.93	1354	38.96	48	1.38	465	13.38	875	25.18	2818	81.09	603	17.35	2776	248	5	0.14	3410	98.13	2423	69.73	992	28.55	2135	61.44	1049	30.19	2188	62.96	705	20.29	1228	628	1249	591	2473	71.17	725	20.86			839	24.14	2576	74.13	1391	40.03	2024	58.24	701	20.17	2714	78.1	755	21.73	260	7.48	253	7.28	3409	98.1	260
651053028	Archaea	Finished	Haloquadratum walsbyi C23	651053028	768065		49335	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloquadratum	walsbyi	C23	Max Planck Institute		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gc01796	Haloquadratum walsbyi C23, DSM 16854	Free living	_	_	_	Square-shaped	None	Phototroph	_	_	_	_	Saltern crystallizer pond, Australia in March 2002	_	Gram-	_	_	Nonmotile	_	Aerobe	_	Biotechnological	Halophile	_	Mesophile	_	186	Pfeiffer F	fpf@biochem.mpg.de	_	4	3	1554462	0.48	2501386	3260476	3044	2988	98.16	56	6	2	2		2		45	5	29	0.95			245	8.05							1899	62.39	936	30.75	153	5.03	516	16.95	572	18.79	2526	82.98	152	4.99	2506				2988	98.16	381	12.52	2607	85.64	1906	62.61	899	29.53	1855	60.94	656	21.55	1181	571	1171	568	2347	77.1	666	21.88			815	26.77	2173	71.39	1315	43.2	1673	54.96	648	21.29	2340	76.87	619	20.34	221	7.26	214	7.03			
637000129	Archaea	Finished	Haloquadratum walsbyi HBSQ001, DSM 16790	637000129	362976	58673	17185	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloquadratum	walsbyi	DSM 16790	Max Planck Institute		2006-10-02	Yes	2006-12-01	IMG/W 2.0			Gc00409	Haloquadratum walsbyi HBSQ001, DSM 16790	Free living	_	_	Singles	Square-shaped	None	Phototroph	_	_	_	_	39% total salinity crystallizer pond; Spain, Brac del Port, Alicante	_	Gram-	_	_	Nonmotile	_	_	Non-Pathogen	Biotechnological,  Evolutionary	Halophile	_	Mesophile	_	10277	Bolhuis H	h.bolhuis@rug.nl	_	2		1521677	0.48	2382155	3179361	2914	2861	98.18	53	6	2	2		2		45	2	148	5.08	908	31.16	215	7.38							1649	56.59	1186	40.7	26	0.89	242	8.3	571	19.6	2418	82.98	424	14.55	2313	169	202	6.93	2659	91.25	1839	63.11	1022	35.07	1721	59.06	885	30.37	1825	62.63	647	22.2	1130	562	1129	543	2077	71.28	654	22.44			813	27.9	2048	70.28	1356	46.53	1505	51.65	637	21.86	2224	76.32	664	22.79	238	8.17	211	7.24	2699	92.62	539
651324042	Archaea	Draft	Halorhabdus tiamatea SARL4B	651324042	1033806	67927	66979	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorhabdus	tiamatea	SARL4B	KAUST - King Abdullah University of Science and Technology		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gi09621	Halorhabdus tiamatea SARL4B	_	_	_	_	_	_	_	_	_	_	_	Brine-sediment interface of the Shaban Deep; Saudi Arabia, Red Sea	_	_	_	_	_	_	Anaerobe	_	_	_	_	Thermophile	_	2528	Antunes, A	andre.antunes@kaust.edu.sa	_	179	1	2383131	0.62	3274105	3840531	4035	3980	98.64	55	3	1	1		1		52		38	0.94											2230	55.27	1334	33.06	416	10.31	730	18.09	761	18.86	3387	83.94	556	13.78	3310				3980	98.64	18	0.45	3962	98.19	2534	62.8	1122	27.81	2447	60.64	797	19.75	1236	605	1229	546	3369	83.49	754	18.69			889	22.03	3091	76.6	1548	38.36	2432	60.27	728	18.04	3252	80.59	617	15.29	229	5.68	220	5.45			
644736373	Archaea	Finished	Halorhabdus utahensis AX-2, DSM 12940	644736373	519442	59189	29305	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorhabdus	utahensis	DSM 12940	DOE Joint Genome Institute		2009-10-13	Yes	2009-12-01	IMG/W 3.0			Gc01053	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Free living	_	_	_	Pleomorphic-shaped	None	_	_	_	_	_	Sediment of Great Salt Lake, Utah, USA	_	Gram-	_	_	Motile	_	Aerobe	_	GEBA,  Tree of Life	Halophile	Nonsporulating	Mesophile	_	11117	Eisen, Jonathan 	jaeisen@ucdavis.edu	DOE-GEBA 2007	1	3	1960463	0.63	2749794	3116795	3076	3027	98.41	49	4	2	1		1		45		156	5.07	1080	35.11	29	0.94							1831	59.53	1165	37.87	31	1.01	370	12.03	783	25.46	2505	81.44	470	15.28	2459	201	3	0.1	3024	98.31	2123	69.02	904	29.39	1946	63.26	971	31.57	2026	65.86	687	22.33	1187	614	1231	572	2304	74.9	666	21.65			758	24.64	2269	73.76	1286	41.81	1741	56.6	646	21	2381	77.41	659	21.42	234	7.61	234	7.61	3047	99.06	228
643692025	Archaea	Finished	Halorubrum lacusprofundi ATCC 49239	643692025	416348	58807	18455	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Halorubrum	lacusprofundi	ATCC 49239	DOE Joint Genome Institute		2009-06-09	Yes	2009-08-01	IMG/W 2.9			Gc00952	Diverse archaeal organisms	Free living	_	_	_	Rod-shaped	None	_	_	_	_	_	Deep Lake, Antarctica	_	Gram-	_	_	Motile	_	Aerobe	_	Biotechnological	Halophile	_	Psychrophile	_	12202	Anderson, Iain 	IJAnderson@lbl.gov	DOE-CSP 2006	3	3	2362214	0.64	3119541	3692576	3725	3665	98.39	60	9	3	3		3		51		194	5.21	1228	32.97	105	2.82					6		2123	56.99	1460	39.19	82	2.2	396	10.63	779	20.91	3051	81.91	774	20.78	2918	279	132	3.54	3533	94.85	327	8.78	3338	89.61	2226	59.76	1084	29.1	2288	61.42	745	20	1215	634	1223	582	2600	69.8	696	18.68			832	22.34	2833	76.05	1434	38.5	2231	59.89	671	18.01	2994	80.38	756	20.3	258	6.93	246	6.6	3614	97.02	370
646311934	Archaea	Finished	Haloterrigena turkmenica DSM 5511	646311934	543526	43501	30411	Euryarchaeota	Halobacteria	Halobacteriales	Halobacteriaceae	Haloterrigena	turkmenica	DSM 5511	DOE Joint Genome Institute		2010-02-26	Yes	2010-04-01	IMG/W 3.1			Gc01189	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Free living	_	_	_	_	None	_	_	_	_	_	Salt soil crust in Ashkhabad, Turkmenistan	_	Gram-	_	_	_	_	_	_	GEBA,  Tree of Life	_	_	Mesophile	_	11113	Eisen, Jonathan 	jaeisen@ucdavis.edu	DOE-GEBA 2007	7	1	3496479	0.64	4452338	5440782	5351	5287	98.8	64	10	4	3		3		52	2	404	7.55	2387	44.61	174	3.25							3034	56.7	2238	41.82	15	0.28	625	11.68	1141	21.32	4367	81.61	1693	31.64	4132	590	4	0.07	5283	98.73			5287	98.8	3257	60.87	1605	29.99	3361	62.81	951	17.77	1377	706	1398	659	3837	71.71	1018	19.02			1192	22.28	4095	76.53	1948	36.4	3339	62.4	993	18.56	4294	80.25	900	16.82	342	6.39	260	4.86	5177	96.75	660
640069314	Archaea	Finished	Hyperthermus butylicus DSM 5456	640069314	415426	57755	208	Crenarchaeota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Hyperthermus	butylicus	DSM 5456	Epidauros Biotechnologie AG	European Union	2007-04-13	Yes	2007-06-01	IMG/W 2.2			Gc00500	Hyperthermus butylicus DSM 5456	Free living	_	_	Pairs,  Singles	Coccus-shaped	None	_	_	_	_	_	Sea floor of a solfataric environment at 9m depth off the shore of Sao Miguel Island Azores	_	Gram-	_	_	Motile	Sulfur reducer	Anaerobe	_	Biotechnological	_	Nonsporulating	Hyperthermophile	_	10185	Garrett RA	garrett@mermaid.molbio.ku.dk	_	1	3	895879	0.54	1355619	1667163	1669	1616	96.82	53	4	1	1		1		46	3	62	3.71	419	25.1	14	0.84					2		981	58.78	618	37.03	17	1.02	142	8.51	296	17.74	1288	77.17	113	6.77	1273	53	118	7.07	1498	89.75	904	54.16	712	42.66	1114	66.75	564	33.79	1141	68.36	409	24.51	864	445	861	388	1276	76.45	396	23.73			463	27.74	1153	69.08	834	49.97	782	46.85	377	22.59	1239	74.24	453	27.14	129	7.73	174	10.43	1653	99.04	223
640753029	Archaea	Finished	Ignicoccus hospitalis KIN4/I, DSM 18386	640753029	453591	58365	13914	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignicoccus	hospitalis	KIN4/I	DOE Joint Genome Institute	DOE	2007-10-09	Yes	2007-12-01	IMG/W 2.4			Gc00636	Ignicoccus hospitalis KIN4/I	Symbiotic	_	_	Pairs,  Singles	Coccus-shaped	None	Chemolithoautotroph	_	_	_	_	Shallow marine hydrothermal system of the Kolbeinsey Ridge, north of Iceland	_	Gram-	_	_	Motile	_	Anaerobe	_	Biotechnological	_	Nonsporulating	Hyperthermophile	_	10049	Podar, Mircea 	podarm@ornl.gov	DOE-CSP 2005	1	9	733373	0.57	1202410	1297538	1496	1444	96.52	52	4	2	1		1		46	2	49	3.28	383	25.6	12	0.8							885	59.16	514	34.36	45	3.01	160	10.7	216	14.44	1069	71.46	54	3.61	1065	26	123	8.22	1321	88.3	1029	68.78	415	27.74	972	64.97	526	35.16	974	65.11	397	26.54	831	435	829	395	1106	73.93	396	26.47			464	31.02	980	65.51	753	50.33	691	46.19	378	25.27	1066	71.26	431	28.81	149	9.96	160	10.7	1484	99.2	44
648028035	Archaea	Finished	Ignisphaera aggregans AQ1.S1, DSM 17230	648028035	583356	51875	33361	Crenarchaeota	Thermoprotei	Desulfurococcales	Desulfurococcaceae	Ignisphaera	aggregans	DSM 17230	DOE Joint Genome Institute		2010-10-29	Yes	2011-01-01	IMG/W 3.3			Gc01330	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Free living	_	_	Clusters	Coccus-shaped	None	Heterotroph	_	_	_	_	hot springs in Rotorua and Tokaanu, New Zealand	_	Gram-	_	_	Nonmotile	_	Obligate anaerobe	Acidophile	GEBA,  Tree of Life	_	Nonsporulating	Hyperthermophile	_	40	Eisen, Jonathan 	jaeisen@ucdavis.edu	DOE-GEBA 2007	1	9	669463	0.36	1622694	1875953	2042	1992	97.55	50	3	1	1		1		47		74	3.62	444	21.74	62	3.04							1100	53.87	693	33.94	199	9.75	394	19.29	458	22.43	1496	73.26	190	9.3	1470	73			1992	97.55			1992	97.55	1219	59.7	613	30.02	1280	62.68	441	21.6	908	467	904	402	1447	70.86	421	20.62			534	26.15	1458	71.4	916	44.86	1076	52.69	406	19.88	1586	77.67	343	16.8	119	5.83	116	5.68	1980	96.96	162
650716051	Archaea	Finished	Metallosphaera cuprina Ar-4	650716051	1006006	66329	65497	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera	cuprina	Ar-4	Environmental Microbiology Research Center (EMRC)|Environmental Microbiology Research Center, Institute of Microbiology, Chinese Academy of Sciences|Chinese National Human Genome Center at Shanghai		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gc01737	Metallosphaera cuprina Ar-4	Free living	_	_	_	Coccus-shaped	None	Chemolithoautotroph	_	_	_	_	sulfuric hot spring in Tengchong, Yunnan, China	_	Gram-	_	_	Motile	_	Facultative	Acidophile	Biotechnological	_	_	Thermophile	_	19557	Liu,L.J	_	_	1	5	772846	0.42	1613642	1840348	2077	2029	97.69	48	3	1	1		1		45		21	1.01									41	2	1276	61.43	603	29.03	150	7.22	349	16.8	393	18.92	1736	83.58	70	3.37	1731				2029	97.69	4	0.19	2025	97.5	1455	70.05	777	37.41	1396	67.21	465	22.39	990	530	952	443	1712	82.43	545	26.24			592	28.5	1437	69.19	949	45.69	1080	52	525	25.28	1504	72.41	388	18.68	147	7.08	139	6.69			
640427120	Archaea	Finished	Metallosphaera sedula DSM 5348	640427120	399549	58717	17447	Crenarchaeota	Thermoprotei	Sulfolobales	Sulfolobaceae	Metallosphaera	sedula	DSM 5348	DOE Joint Genome Institute	DOE	2007-06-28	Yes	2007-09-01	IMG/W 2.3			Gc00548	Metallosphaera sedula DSMZ 5348T	Free living	_	_	Singles	Coccus-shaped	None	_	_	_	_	_	Thermal pond in the Pisciarelli Solfatara in Italy	_	Gram-	_	_	Nonmotile	Iron oxidizer	Aerobe	Metal-mobilizing,  Non-Pathogen,  Thermoacidophile	Bioremediation,  Biotechnological	_	Nonsporulating	Thermophile	_	10137	Blum, Paul H.	pblum1@unl.edu	DOEM 2006	1	6	1013036	0.46	1926900	2191517	2347	2293	97.7	54	3	1	1		1		46	5	108	4.6	753	32.08	41	1.75							1467	62.51	822	35.02	4	0.17	193	8.22	487	20.75	2057	87.64	225	9.59	2023	99	159	6.77	2134	90.92	2256	96.12	37	1.58	1599	68.13	860	36.64	1646	70.13	516	21.99	1039	553	1025	472	1819	77.5	612	26.08			665	28.33	1628	69.37	1093	46.57	1200	51.13	591	25.18	1702	72.52	610	25.99	228	9.71	207	8.82	2306	98.25	144
650716052	Archaea	Finished	Methanobacterium sp. AL-21	650716052	868132	63623	53495	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	sp.	AL-21	DOE Joint Genome Institute		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gc01675	Genome sequencing and comparison of novel methanogens from peatlands and bioreactors	Free living	_	_	_	_	None	Lithotroph	_	_	_	_	_	_	Gram-	_	_	_	Methanogen	_	_	_	_	_	Mesophile	_	17967	Liu, Wen-Tso 	wtliu@illinois.edu	DOE-CSP 2010	1		925724	0.36	2165511	2583753	2584	2533	98.03	51	7	3	2		2		42	2	43	1.66			40	1.55							1637	63.35	699	27.05	197	7.62	569	22.02	694	26.86	2153	83.32	214	8.28	2070				2533	98.03			2533	98.03	1909	73.88	810	31.35	1903	73.65	741	28.68	1218	510	1198	620	2292	88.7	597	23.1			723	27.98	1810	70.05	1182	45.74	1351	52.28	573	22.17	1960	75.85	519	20.09	176	6.81	170	6.58			
650716053	Archaea	Finished	Methanobacterium sp. SWAN-1	650716053	868131	67359	53561	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	sp.	SWAN-1	DOE Joint Genome Institute		2011-08-22	Yes	2011-12-01	IMG/W 3.5			Gc01780	Genome sequencing and comparison of novel methanogens from peatlands and bioreactors	Free living	_	_	_	_	None	Lithotroph	_	_	_	_	_	_	Gram-	_	_	_	Methanogen	_	_	Bioenergy,  Biotechnological,  Comparative analysis	_	_	Mesophile	_	17802	Liu, Wen-Tso 	wtliu@illinois.edu	DOE-CSP 2010	1	2	909924	0.36	2010186	2546541	2500	2442	97.68	58	9	3	3		3		47	2	43	1.72			45	1.8							1536	61.44	699	27.96	207	8.28	490	19.6	589	23.56	2053	82.12	191	7.64	2021				2442	97.68			2442	97.68	1838	73.52	787	31.48	1821	72.84	703	28.12	1218	509	1193	624	2194	87.76	589	23.56			712	28.48	1730	69.2	1147	45.88	1295	51.8	564	22.56	1878	75.12	518	20.72	183	7.32	166	6.64			
646311943	Archaea	Finished	Methanobrevibacter ruminantium M1	646311943	634498	45857	34681	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	ruminantium	M1	AgResearch		2010-02-26	Yes	2010-04-01	IMG/W 3.1			Gc01203	Methanobrevibacter ruminantium M1	Free living	Gastrointestinal tract	Rumen	Chains,  Pairs	Rod-shaped	None	Lithotroph	Host-associated	_	_	_	Bovine rumen	_	Gram-	Bovine	_	Nonmotile	Methanogen	Anaerobe	_	Bioenergy,  Biotechnological	_	_	Mesophile	_	12204	_	_	_	1	4	958732	0.33	2307477	2937203	2283	2217	97.11	66	8	4	2		2		58		144	6.31	903	39.55	5	0.22							1468	64.3	748	32.76	1	0.04	240	10.51	542	23.74	1856	81.3	343	15.02	1766	141	6	0.26	2211	96.85			2217	97.11	1469	64.35	716	31.36	1550	67.89	646	28.3	1076	496	1088	584	1722	75.43	525	23			635	27.81	1582	69.29	999	43.76	1218	53.35	502	21.99	1715	75.12	521	22.82	190	8.32	175	7.67	2278	99.78	482
643886144	Archaea	Draft	Methanobrevibacter smithii DSM 2375	643886144	483214	54983	27821	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	smithii	DSM 2375	Washington Univ		2009-06-09	Yes	2009-08-01	IMG/W 2.9			Gi02576	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	Intestinal tract	Chains,  Pairs	Rod-shaped	None	Lithotroph	Host-associated	_	_	_	human large intestine	_	Gram+	Homo sapiens	_	Nonmotile	Methanogen	Anaerobe	Non-Pathogen	Human Gut Microbiome Initiative (HGMI),  Human Microbiome Project (HMP),  Medical	_	_	Mesophile	_	13155	Gordon J	jgordon@wustl.edu	NIH-HMP NHGRI	24	1	533272	0.31	1550853	1704865	1748	1709	97.77	39	5	3	1		1		34		87	4.98											1264	72.31	432	24.71	13	0.74	170	9.73	393	22.48	1615	92.39	142	8.12	1600	64			1709	97.77	441	25.23	1268	72.54	1249	71.45	598	34.21	1259	72.03	563	32.21	1000	450	1007	554	1370	78.38	503	28.78			617	35.3	1092	62.47	936	53.55	773	44.22	481	27.52	1228	70.25	522	29.86	196	11.21	157	8.98	1748	100	110
643886215	Archaea	Draft	Methanobrevibacter smithii F1, DSM 2374	643886215	521002	55123	29303	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	smithii	DSM 2374	Washington Univ		2009-06-09	Yes	2009-08-01	IMG/W 2.9			Gi02814	Human Microbiome Project (HMP) Reference Genomes	Free living	Gastrointestinal tract	_	Chains,  Pairs	Rod-shaped	None	Lithotroph	Host-associated	_	_	_	Human feces	_	Gram+	Homo sapiens	_	Nonmotile	Methanogen	Anaerobe	_	Human Gut Microbiome Initiative (HGMI),  Human Microbiome Project (HMP),  Medical	_	_	Mesophile	_	13395	Gordon J	jgordon@wustl.edu	NIH-HMP NHGRI	21	1	532523	0.31	1552472	1707624	1749	1710	97.77	39	5	3			2		34		85	4.86											1268	72.5	424	24.24	18	1.03	170	9.72	390	22.3	1609	92	143	8.18	1599	64			1710	97.77	447	25.56	1263	72.21	1235	70.61	592	33.85	1262	72.16	563	32.19	994	449	1001	552	1375	78.62	497	28.42			609	34.82	1101	62.95	924	52.83	786	44.94	476	27.22	1234	70.55	521	29.79	197	11.26	158	9.03	1749	100	106
640427121	Archaea	Finished	Methanobrevibacter smithii PS, ATCC 35061	640427121	420247	58827	18653	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	smithii	ATCC 35061	Washington Univ		2007-06-28	Yes	2007-09-01	IMG/W 2.3			Gc00574	Methanobrevibacter smithii PS, ATCC 35061	Free living	_	_	Chains,  Pairs	Rod-shaped	None	Lithotroph	_	_	_	_	Sewage digester in Gainesville Florida	_	Gram+	_	_	Nonmotile	Methanogen	Anaerobe	Symbiotic	Human Gut Microbiome Initiative (HGMI),  Medical	_	_	Mesophile	_	10111	Gordon J	jgordon@wustl.edu	_	1	1	575114	0.31	1683603	1853160	1841	1795	97.5	46	8	3	2		2		36	2	97	5.27	624	33.89							2		1316	71.48	456	24.77	23	1.25	175	9.51	393	21.35	1655	89.9	189	10.27	1627	78	189	10.27	1606	87.24	1348	73.22	447	24.28	1267	68.82	598	32.48	1294	70.29	584	31.72	1025	450	1019	572	1424	77.35	507	27.54			622	33.79	1173	63.72	945	51.33	850	46.17	486	26.4	1309	71.1	556	30.2	198	10.76	174	9.45	1839	99.89	119
644736385	Archaea	Finished	Methanocaldococcus fervens AG86	644736385	573064	59347	32615	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	fervens	AG86	DOE Joint Genome Institute		2009-10-13	Yes	2009-12-01	IMG/W 3.0			Gc01098	CSP_787660, Methanoarchaea	Free living	_	_	_	Coccus-shaped	None	Autotroph,  Lithotroph	_	_	_	_	Deep-sea hydrothermal chimney sample collected on the East Pacific Rise at a depth of 2600m	_	Gram-	_	_	Motile	Methanogen	Anaerobe	Piezophile	Biotechnological	_	Nonsporulating	Thermophile	_	11804	Whitman, William B	whitman@uga.edu	DOE-CSP 2008	2	7	485612	0.32	1348145	1507251	1663	1620	97.41	43	6	2	2		2		37		85	5.11	642	38.6	39	2.35							1139	68.49	473	28.44	8	0.48	102	6.13	287	17.26	1523	91.58	110	6.61	1517	50	5	0.3	1615	97.11	4	0.24	1616	97.17	1313	78.95	586	35.24	1322	79.49	601	36.14	1070	450	1047	609	1405	84.49	493	29.65			589	35.42	1031	62	983	59.11	637	38.3	465	27.96	1155	69.45	446	26.82	146	8.78	144	8.66	1624	97.65	80
646564547	Archaea	Finished	Methanocaldococcus infernus ME	646564547	573063	48803	32611	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	infernus	ME	DOE Joint Genome Institute		2010-06-24	Yes	2010-08-01	IMG/W 3.2			Gc01344	CSP_787660, Methanoarchaea	Free living	_	_	_	Coccus-shaped	None	Autotroph,  Lithotroph	_	_	_	_	Deep-sea hydrothermal chimney sample collected on the Mid-Atlantic Ridge at a depth of 3000m	_	Gram-	_	_	Motile	Methanogen	Anaerobe	_	Biotechnological	_	Nonsporulating	Thermophile	_	11805	Whitman, William B	whitman@uga.edu	DOE-CSP 2008	1	17	446519	0.34	1231265	1328194	1513	1467	96.96	46	6	2	2		2		38	2	80	5.29	556	36.75	26	1.72					2		1060	70.06	395	26.11	12	0.79	117	7.73	274	18.11	1393	92.07	122	8.06	1387	51	3	0.2	1464	96.76			1467	96.96	1248	82.49	573	37.87	1265	83.61	575	38	1025	446	1005	580	1334	88.17	473	31.26			586	38.73	881	58.23	962	63.58	505	33.38	452	29.87	1015	67.09	490	32.39	166	10.97	154	10.18	1485	98.15	41
